MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,emotion,filename
-591.5341,69.50084,-4.8091617,24.73343,2.0625136,-0.61250323,-11.048542,-9.645297,-2.0584066,-0.24998821,-4.6571593,2.0794694,2.172192,-0.8283631,-2.618216,-0.9956024,-0.31922436,-2.988663,-5.4189954,1.6062081,-4.9828167,-3.7264805,-2.7921546,-3.1940405,-2.2722003,-1.0171789,1.8755676,-0.30787173,-4.179221,-1.5211015,-2.0868826,-1.6681806,-1.4657865,-2.31231,-3.1685293,-2.6872246,-1.9035883,-1.2970282,-2.1945467,-3.8278735,calm,03-01-02-02-02-02-21.wav
-562.2354,56.601402,-6.0157986,18.083763,-2.439953,-4.6960998,-4.78235,-11.796758,-2.0374796,-1.6694338,-6.51191,0.9907393,-2.7723613,-4.2042155,-4.622985,-2.3699102,-1.3288871,-3.209725,-3.9105327,-1.2386886,-4.8774433,-3.9555292,-1.898123,-3.1981528,-1.5650363,-1.2785059,-0.5444575,-2.7647965,-2.034274,-2.245179,-2.917576,-1.6768836,-1.5085167,-3.3005328,-2.8117716,-2.7135458,-1.761859,-2.5394647,-3.6149962,-1.9832587,happy,03-01-03-01-01-01-21.wav
-555.3802,58.21691,-9.760389,22.438118,0.86157835,-5.3160763,-1.7270904,-12.3684025,-0.7027475,0.2699575,-6.621631,2.303174,-0.7846561,-3.0881622,-3.7153862,-2.6942813,-1.1120558,-2.070153,-4.499433,-0.6706112,-3.259977,-3.9734874,-1.6910686,-3.655865,-1.1675658,-0.57722193,0.24280547,-1.9920032,-2.284919,-1.945642,-3.185709,-2.0241039,-1.3933448,-2.8707752,-3.521661,-1.3703626,0.18967034,-0.015821842,-2.3687541,-0.96835613,happy,03-01-03-01-01-02-21.wav
-535.2955,56.941887,-11.789976,23.019365,-3.283078,-5.996255,-9.033093,-14.234427,-2.2503068,-2.880804,-8.242025,2.212038,-1.0813016,-3.191375,-6.0329456,-3.0645351,-0.6351726,-4.079502,-6.3589478,-0.99409163,-4.505933,-4.541617,-0.93878317,-3.3196108,-1.3578954,-1.2111729,1.0841568,-2.3584757,-1.369653,-2.7732499,-2.2546165,-0.78271663,-0.69243425,-3.2090254,-2.534615,-1.4922084,-0.45369446,-0.3159174,-1.9625502,-0.6099389,happy,03-01-03-01-02-01-21.wav
-560.7453,58.031086,-9.011633,16.494501,-1.3085188,-4.815332,-10.656447,-11.870817,-3.257596,-1.5964007,-7.2428513,0.33686334,-1.632784,-3.3992076,-5.873634,-3.2345989,-2.0435195,-4.9994493,-6.321521,-1.4409043,-4.9769125,-5.224347,-1.0978922,-3.0483103,-1.8055142,-1.6693302,0.2953131,-2.804994,-2.6711586,-2.9408767,-2.5807347,-0.7280538,-2.2146297,-3.2774744,-4.072336,-2.4246893,-1.6189796,-0.9851324,-2.3796325,-0.91173387,happy,03-01-03-01-02-02-21.wav
-464.78262,46.297924,-17.05966,16.94031,-8.077343,-10.228588,-3.5848815,-16.456818,-5.106918,-2.840782,-11.166771,0.5562093,-6.5784774,-3.930474,-5.623515,-5.316849,-3.9026442,-4.2675095,-6.580922,-1.6717772,-5.6355233,-6.395012,-2.9672716,-5.7171917,-3.37188,-0.93081146,-0.05748643,-0.5698848,-0.26001495,0.35487944,0.07975106,0.7892442,0.34529692,-1.2487152,-1.7766029,-0.4359567,-5.2360552e-05,-0.11061399,-1.5470194,-0.3539769,happy,03-01-03-02-01-01-21.wav
-473.57095,43.844925,-17.390854,16.053825,-4.7971387,-10.376788,-2.070354,-17.157082,-5.317035,-2.7538528,-11.042976,-0.20759018,-6.0477953,-5.2510676,-5.9195766,-6.621917,-3.2484853,-4.37755,-6.0224943,-2.277457,-6.2927637,-5.973484,-2.7586923,-5.4349084,-2.2159808,0.3765797,0.71975493,1.0673866,0.6247448,-0.6730367,-1.932068,0.7377311,1.1281164,-1.0574515,-1.9792641,-1.1092905,0.25713563,0.8312478,-1.8341504,-1.9563266,happy,03-01-03-02-01-02-21.wav
-490.53314,54.836235,-13.697288,14.820551,-4.2709036,-10.858505,-7.0869336,-15.873556,-2.9848166,-3.0724142,-9.495643,0.5582301,-5.6247616,-2.1063235,-6.904524,-4.4674926,-2.3289683,-4.118495,-5.8640637,-2.1032882,-4.2793217,-6.8018184,-2.015821,-4.033033,-2.503955,-1.9700384,-0.50553113,-2.0561697,-2.8972967,-4.1295805,-3.7909236,-3.2104726,-2.7733865,-3.6351457,-2.8078809,0.7511595,1.9048772,2.336281,0.20205721,-1.0261356,happy,03-01-03-02-02-01-21.wav
-443.67218,44.758778,-15.7272625,13.752802,-8.021679,-10.815984,-6.1459274,-17.398573,-6.6909156,-3.1221144,-11.5819645,0.5310308,-5.894511,-4.581523,-7.0017085,-6.4523644,-3.2992458,-5.3508234,-7.487982,-2.0766563,-6.1737323,-6.641032,-2.5293758,-4.0336843,-2.1293507,-1.896849,-0.07882866,-2.2052023,-2.9585614,-2.2360709,-1.8399526,0.022492947,-0.16598286,-1.5374548,-1.391246,0.8599776,1.4695808,1.8417264,-0.11035686,1.1669272,happy,03-01-03-02-02-02-21.wav
-634.2014,63.623077,3.627456,23.341692,-2.0656726,2.9137566,-3.9526246,-11.476038,-4.9016275,-0.7435314,-7.058875,-1.1855128,-2.7883503,-0.7125073,-5.010992,-2.7799213,-0.9608369,-2.1242852,-3.3218043,-0.2722922,-3.8101866,-3.6725867,-0.7339238,-3.5657237,-2.990088,-1.0184063,-0.3134997,-2.0713847,-1.4564044,-1.2402071,-0.99204034,-1.4641341,0.33202335,-1.8171849,-1.8907048,-1.9627519,-0.6803224,-2.2617593,-1.1372856,-2.795343,sad,03-01-04-01-01-01-21.wav
-636.6399,66.89208,4.872927,24.191332,-3.3375506,4.688367,-3.9583325,-8.247005,-3.8338938,-2.3433583,-5.363717,-0.87729853,-2.020549,-0.584768,-5.5347037,-3.424326,-0.8817332,-2.63198,-4.0360303,-2.4336011,-5.009771,-3.6526768,-0.28189528,-1.6419232,-2.6657884,-0.4770494,-1.2087188,-1.7383891,-2.538016,-1.3584733,-1.5200702,-1.7562399,-0.050582077,-2.371024,-3.4093947,-3.0192232,-1.6035341,-2.7431095,-2.1594667,-3.307882,sad,03-01-04-01-01-02-21.wav
-603.2679,59.652832,3.208553,20.856682,-2.3798227,3.9951444,-6.4687185,-11.250245,-1.0623542,1.0545881,-4.959053,-0.60512674,-1.2530141,-1.8593079,-6.704679,-2.5799637,2.0302482,-1.5255961,-4.8333473,-0.14437324,-4.034857,-3.5277624,-2.6100044,-2.143168,-1.251676,2.0073228,-0.88565856,-0.9951724,-0.46108934,-2.7480977,-2.3152852,0.21657139,-0.22432029,-2.9321067,-2.6427855,-1.673739,-0.12304844,-1.9857864,-1.7730405,-4.062627,sad,03-01-04-01-02-01-21.wav
-620.72363,60.442467,0.26668978,23.017296,-0.9964756,3.8907516,-4.0576653,-11.022185,-3.5868144,-0.4577131,-6.385648,0.5211836,-2.642019,0.09693672,-4.4074373,-2.1275516,1.6592963,-1.5200024,-3.4157665,-0.18106642,-3.9272397,-2.2320173,-1.7880039,-2.5486226,-2.541539,-0.25503907,-0.023875678,-1.669138,-0.18423964,-1.8711363,-1.4194283,0.04295436,0.34852937,-1.2635591,-2.314616,-2.0296059,-0.23193003,-1.710934,-1.6176635,-3.216259,sad,03-01-04-01-02-02-21.wav
-500.58658,53.68391,-17.598421,18.422754,2.0365107,-19.300434,-7.359664,-18.291464,-16.42675,3.6174006,-17.763884,-1.873209,-4.1180887,-4.4179792,-2.7157276,-6.077441,0.43799374,-5.2843385,-1.9804763,-4.6222715,-2.8948853,-3.2875264,-3.8297741,-2.0180416,-2.7153428,-1.4741137,-1.3078976,1.18895,-3.834559,-0.86215377,-0.90956855,-2.0021894,0.6972188,1.4253944,-0.6708982,0.97812706,0.0520348,-0.9245439,0.24608234,0.34206602,sad,03-01-04-02-01-01-21.wav
-500.13834,50.92531,-14.627256,17.217318,2.651041,-18.738253,-9.41239,-20.272724,-13.500559,4.396616,-17.493408,-1.357751,-5.691277,-4.801914,-3.18406,-5.7652693,0.7302799,-4.621862,-1.1266137,-3.547076,-2.4381135,-2.8352408,-3.7645757,-2.0197237,-2.3504562,-1.1383336,-1.3283483,2.3718808,-3.7027245,-0.12478114,-0.11678622,-0.11415727,2.861817,3.0682673,1.3739547,1.8288572,2.046321,1.7766731,2.791698,1.8410946,sad,03-01-04-02-01-02-21.wav
-515.61005,53.166344,-11.500359,21.620422,0.09089165,-12.996902,-5.94959,-21.674564,-6.692432,-1.2159907,-12.555219,-2.1669736,-5.1937776,-2.8346212,-5.1010194,-3.1725314,-0.85392445,-2.1440914,-3.8127153,-2.2044241,-1.3599871,-4.423647,-2.0159872,-3.0529761,-1.677139,-1.1999168,-0.1217989,-1.0446892,-1.8279697,-0.8088652,-2.4345007,-1.8469243,-0.7095485,-1.3952981,-3.201346,-0.5410617,-2.7543154,-0.13484989,-0.5961507,-1.523001,sad,03-01-04-02-02-01-21.wav
-543.1017,58.47988,-12.1306305,22.746256,3.6297836,-12.305275,-4.459532,-17.959822,-7.869347,1.8131341,-12.986107,-0.24580853,-3.9589412,-1.1766193,-2.6559448,-2.4817586,-0.110060416,-3.0826209,-1.4197686,-2.9017973,-0.37685105,-2.756435,-2.0307534,-1.1161311,-3.2771075,-0.31380385,-0.33940035,1.2769891,-2.957095,-0.18283626,-1.0162725,-0.972956,0.182959,0.68741655,-1.8194522,1.3689681,-0.59558827,0.3534355,0.33213764,-1.7055478,sad,03-01-04-02-02-02-21.wav
-424.7731,40.144344,-16.7157,19.54709,-7.5023417,-9.731177,-3.827932,-20.258425,-5.434923,0.083330594,-12.002358,-0.25356892,-4.4748526,-3.1688654,-5.6643705,-4.249914,-2.4627745,-3.7193453,-3.8873146,-4.256236,-2.990972,-5.3494244,-1.5544896,-4.1121593,-3.356875,-1.6668442,-1.9243324,-1.3832884,-4.5969877,-4.094762,-5.2372766,-2.8812795,-0.62701297,1.273396,0.02695465,-0.8710988,-0.12522207,0.42711028,-0.38966486,-0.40155905,angry,03-01-05-01-01-01-21.wav
-435.76263,41.72792,-16.302639,19.40591,-5.8819075,-8.43733,-1.3588202,-19.19541,-5.137131,0.22919676,-11.84535,-0.51760215,-4.634038,-4.2847266,-4.5033193,-4.842947,-1.5888057,-3.8509033,-2.6153667,-3.4212613,-2.7442229,-5.847676,-2.13102,-3.8062162,-3.8805523,-2.6700454,-2.5956278,-1.749423,-3.3209412,-2.8294637,-4.188437,-4.0523543,-2.987183,-1.5165004,-1.1053439,0.5352925,0.9328236,1.8841696,0.6483304,-0.77036345,angry,03-01-05-01-01-02-21.wav
-396.75696,37.98584,-11.854317,14.63457,-7.9910784,-9.035206,-2.8861861,-18.402935,-7.698702,-1.9292191,-12.686642,-1.9515777,-5.0479746,-2.4585173,-6.427233,-4.380421,-1.4763856,-5.0145855,-4.6300735,-2.6686444,-4.231068,-6.4629235,-3.8372421,-5.1208744,-5.070675,-2.9856162,-3.148148,-1.1773912,-3.5560308,-3.2214313,-2.1228251,0.51533496,0.42804694,0.7541752,-1.9524915,-2.112399,-0.62322503,1.4888973,1.914395,1.1773095,angry,03-01-05-01-02-01-21.wav
-424.4868,41.21833,-13.84539,18.128536,-7.020548,-9.44057,-3.3535094,-20.898525,-5.8500724,-0.86734456,-14.208307,-0.81326526,-5.1053247,-3.5817673,-6.0726376,-4.1758995,-2.0960028,-3.5950146,-4.6117887,-3.5464041,-2.4431777,-6.4691944,-2.2996857,-4.219832,-3.971358,-3.1808565,-2.5649943,-1.4693382,-4.2406473,-4.238075,-4.0869884,-2.0096982,0.03484738,2.108058,0.95368636,-0.04956347,-0.750864,0.9222995,0.74919564,0.81890035,angry,03-01-05-01-02-02-21.wav
-336.19052,35.00965,-21.05158,15.184059,-7.485177,-14.109418,-2.184256,-15.69808,-5.0481215,0.9293401,-11.127831,-0.6391,-4.57272,-4.48925,-5.187011,-2.7323005,-3.6005259,-5.639846,-6.1741285,-4.2778845,-4.40421,-7.3495126,-3.9708867,-6.4574585,-5.383431,-1.802317,1.0031524,6.23203,5.829858,2.7618299,0.15316884,-0.19085418,1.8881685,1.9452628,2.8572006,0.5588596,0.021694379,1.4220307,1.9559034,1.4350067,angry,03-01-05-02-01-01-21.wav
-358.93008,33.977303,-26.003426,14.437402,-4.8037214,-12.6067505,-6.7672143,-16.9058,-4.3229814,0.81291145,-12.430649,-0.051456396,-5.794003,-4.8541017,-6.6884627,-4.9860554,-5.60749,-6.080051,-7.757026,-3.6288724,-5.538134,-5.578589,0.47354454,-2.3119488,1.8445492,2.2388217,1.9649063,5.381157,2.9394748,2.8295844,3.08615,2.5078318,1.9646548,1.2001989,-0.11779938,-0.7705767,-1.0393896,-0.0022165026,0.9351783,-0.5680296,angry,03-01-05-02-01-02-21.wav
-366.11874,33.32059,-17.659082,12.209426,-7.8882203,-10.274314,-5.4113173,-19.24681,-5.764938,-2.1069746,-12.420541,-2.036546,-4.192748,-3.1906848,-6.8927193,-3.160377,-2.347797,-5.8901224,-4.5411596,-4.453651,-5.2207265,-8.04557,-3.3423975,-6.1993084,-4.0953135,-4.3926177,-4.4362206,-2.5757253,-1.1173631,2.2296062,2.4174535,3.9834988,2.737368,2.246836,0.968102,1.0247531,0.16935694,0.4607304,-0.43907762,-0.44895574,angry,03-01-05-02-02-01-21.wav
-366.91714,30.248848,-21.836067,13.979032,-8.747821,-13.334687,-6.0640006,-18.66053,-6.761694,-1.5507351,-11.479172,-0.755827,-3.6888044,-3.8296206,-6.884678,-4.902314,-4.287344,-6.875348,-7.8934426,-5.6775146,-5.7225103,-8.087845,-3.7885904,-4.7490053,-1.2065557,1.9005928,4.142865,5.790183,1.8966371,-0.5333193,-1.8900582,-0.13087407,1.8860519,2.103661,1.922577,1.6062688,2.324527,1.7804942,0.46961367,0.5072201,angry,03-01-05-02-02-02-21.wav
-547.4027,58.07359,-6.4905353,22.052382,-4.4053373,-2.1418364,-4.769799,-14.444879,-2.422214,0.51769173,-11.472281,1.4382972,-0.0020331424,-1.5487068,-2.7662446,-2.8126056,-1.4473572,-1.6995935,-3.4377654,-2.3628583,-5.122164,-3.6558335,-0.65866804,-3.0371344,-1.2363225,-0.2501969,0.48496205,-1.1082613,-2.0700493,-1.8279312,-2.5637083,-2.7351546,0.5046473,-2.049211,-3.5676382,-0.5139582,-1.0825311,-0.8424401,-2.0166893,-3.8891428,fearful,03-01-06-01-01-01-21.wav
-557.3452,56.082962,-8.473532,20.018406,-5.074789,-3.8867059,-5.161276,-13.603028,-3.1840687,-0.22293459,-10.61477,-0.4078229,-2.2626119,-1.2992616,-4.207757,-3.0488853,-0.9493139,-3.7135437,-4.728876,-2.7862408,-5.369003,-2.9051225,-1.4164447,-2.515027,-2.0553827,-0.19838753,-0.031142559,-1.7284949,-1.686946,-1.696457,-2.278268,-1.7616572,0.93201387,-3.0819173,-3.6922107,-1.6546406,-2.1945226,-1.7593008,-2.4135082,-3.0644946,fearful,03-01-06-01-01-02-21.wav
-565.1778,50.943584,-5.9652543,17.375427,-0.16540314,-1.0326333,-4.941573,-11.559441,-1.2163033,-2.5970175,-8.836391,0.53120935,-0.92141783,1.3650353,-4.3558826,-5.1465187,-2.1081395,-2.199396,-5.17035,-3.0967484,-3.892798,-4.277023,-0.54815847,-2.8626368,-1.8749644,-0.8425308,0.25240815,-1.9317516,-2.9739726,-3.0278528,-2.2665732,-2.7714224,-1.233543,-3.6921136,-4.903939,-2.2129824,-2.5701308,-2.5525343,-3.9086866,-3.3587277,fearful,03-01-06-01-02-01-21.wav
-582.19104,54.775124,-0.9964595,14.945439,-2.0344188,1.219064,-4.474825,-11.653669,-2.7797532,-3.2123337,-8.464469,-1.6994371,-1.4679788,-0.78924954,-5.0302367,-6.448258,-2.6366177,-3.452519,-5.4330006,-3.3563352,-4.6035757,-3.0283754,-1.355735,-3.40199,-1.330337,-0.33527303,-0.23765585,-1.9892255,-1.6538007,-2.5590992,-2.1396737,-1.9784181,-0.12279269,-1.9499872,-2.8840537,-1.5622176,-1.8134116,-1.3132541,-3.2302344,-3.1585658,fearful,03-01-06-01-02-02-21.wav
-485.44507,42.871464,-16.553535,17.49276,-3.6082625,-9.334888,-5.5901027,-14.653536,-3.5507827,0.5251488,-11.045826,1.62388,-0.96485764,0.4029036,-5.1590424,-5.5529566,-1.974888,-6.004702,-3.6284184,-4.029757,-3.755485,-3.215029,-2.2624063,-2.8128746,-1.6083324,-2.207812,0.43088496,-1.5158937,-3.6435668,-3.7569144,-4.4051595,-3.189327,-2.0418746,-1.9400164,-1.2119448,0.71049696,0.09371609,1.0478612,-0.033410255,-0.62165576,fearful,03-01-06-02-01-01-21.wav
-481.20013,44.145325,-15.523577,15.833632,-4.465789,-9.994261,-6.347873,-14.335761,-7.474454,1.0734702,-12.132023,0.3391667,-2.355239,1.3491031,-5.7870016,-6.4274435,-1.5611752,-5.738076,-3.5373588,-6.016932,-3.4877775,-5.28785,-2.4377682,-3.8815029,-3.3071706,-2.5360427,-0.24982475,-1.9451617,-6.2832003,-2.6520379,-3.080369,-2.1876547,-0.5481645,-1.0886071,-0.502526,1.2932583,2.4828355,2.454894,0.4706979,-0.30051586,fearful,03-01-06-02-01-02-21.wav
-468.8532,48.584576,-13.702455,16.50791,-2.842363,-7.671644,-7.483996,-16.263958,-7.2947555,-2.477685,-12.316795,-1.1341234,-3.5952728,-1.1747983,-5.531807,-7.4023657,-2.3755684,-5.597808,-5.1209893,-5.0046883,-4.2628255,-5.7969394,-3.4174893,-4.1362624,-2.7627327,-1.6933178,-0.7125506,-3.5000083,-3.5529034,-3.6259747,-3.3834949,-2.4839427,-1.8141183,-3.942385,-4.0589075,-0.33962125,-0.9394332,0.6423255,-1.3535625,-1.2822388,fearful,03-01-06-02-02-01-21.wav
-495.76703,47.569546,-10.208246,15.476328,-1.3264474,-7.428404,-4.5454693,-13.430832,-6.4167376,-4.6199937,-11.882781,-0.9491552,-3.6737156,-1.4287273,-5.6112585,-7.0771046,-2.7962205,-4.418593,-5.1792555,-4.5164866,-3.8170524,-5.2136464,-2.403706,-5.2642837,-3.6548574,-2.2547324,-0.872629,-3.0018578,-2.5632381,-3.509835,-4.452898,-3.024719,-1.7435129,-2.6706705,-3.2142937,-2.474394,-2.3104606,-0.15038268,0.18702726,2.3901076,fearful,03-01-06-02-02-02-21.wav
-538.28235,54.02502,-5.827324,20.24059,-5.0702043,-4.746543,-1.4730871,-14.453658,-2.6384714,0.98999345,-9.583579,-4.2480245,-3.91593,-2.8415828,-4.8414025,-3.222086,-1.6327829,-3.5365663,-4.1054025,-1.7367258,-5.0634103,-3.5074685,-2.169897,-2.993473,-2.7892566,-0.3810629,-1.2901747,-1.6579423,-1.8285384,-2.8469522,-2.4385076,-0.4788101,-1.1067529,-2.2821748,-2.274883,-2.730393,-1.2057102,-1.3741251,-1.8491515,-3.1221027,disgust,03-01-07-01-01-01-21.wav
-542.86084,54.24621,-9.915851,22.752111,-3.8621728,-4.383247,-1.0390899,-12.2981825,-2.3999,3.140171,-7.077129,-2.0780597,-1.6519533,-2.6574655,-4.090881,-3.8261333,-1.4860238,-3.2550745,-1.6721344,-1.7156126,-5.3834867,-2.67334,-2.398401,-3.4045675,-1.6651369,-0.58972436,-1.6220925,-1.4651158,-2.2534165,-1.7937329,-2.80801,-0.7992417,-1.4124246,-2.2889361,-2.479919,-3.0459118,-1.5385866,-1.0233927,-2.7415059,-2.7513976,disgust,03-01-07-01-01-02-21.wav
-543.70984,55.400543,-7.249539,20.491444,-2.1760147,-8.416822,-4.645166,-12.582617,-1.9051621,-1.3548019,-10.667812,-3.0647562,-3.5429685,-1.4606353,-3.764737,-1.5962937,-3.121879,-3.1790907,-2.7352245,-2.4209766,-4.4191513,-2.7065802,-4.2686596,-1.6541295,-0.68179506,-0.8697268,-1.2006323,-1.0607473,-1.763052,-3.9527953,-1.4447548,-1.086542,-1.4503467,-1.6597898,-3.052703,-3.221581,-2.5039544,-1.9958898,-2.9706023,-3.8548915,disgust,03-01-07-01-02-01-21.wav
-539.7774,46.07061,-8.668702,20.696194,-4.36089,-8.687256,-2.1395473,-13.611093,-2.3694134,-0.6101329,-7.837625,-2.7390153,-4.697247,-2.7993345,-3.914297,-1.7431761,-2.3236535,-3.5729244,-2.7384405,-0.20387477,-3.9934123,-3.0282376,-2.6892931,-2.4010293,-2.3131266,-0.83758986,-0.6970139,-2.32546,-2.5293493,-3.4286332,-2.187652,-1.0730481,-2.1391692,-2.0396397,-2.2899868,-2.9308362,-1.4967597,-1.6432428,-1.8001882,-2.4610386,disgust,03-01-07-01-02-02-21.wav
-573.71155,61.397606,-9.692492,23.21537,1.689416,-2.4369452,-1.1259552,-10.971421,3.409388,4.8426356,-3.9875648,0.58939964,1.6458523,0.85806143,-3.276233,-1.9250379,-0.25552982,-1.9739113,-2.907034,-1.3351865,-4.6482296,-2.9844246,-1.7051862,-3.2068853,-1.8994179,0.53009015,-1.1302531,-1.1388389,-1.580976,-1.4788806,-2.0463076,-1.292109,-0.28346393,-2.2019598,-2.7617245,-1.8206444,-1.8397682,-0.7406993,-2.4052682,-3.945422,disgust,03-01-07-02-01-01-21.wav
-569.5645,57.094513,-8.619608,22.771738,-2.4152195,-1.1167203,2.2286038,-12.390008,0.24263881,2.9910607,-4.069976,1.3989544,-0.16496405,0.33924454,-2.6358492,-2.19836,0.5594985,-0.6580505,-2.1014652,0.32349765,-4.4568896,-2.1972294,-0.37123555,-2.9177744,-1.8040186,0.8801971,0.2639173,-0.5959695,-1.8505851,-1.1381834,-0.92893237,-0.9293042,-0.4308606,-1.4742447,-2.7270362,-0.7321964,-1.6733845,-1.0425726,-1.1071813,-2.0497205,disgust,03-01-07-02-01-02-21.wav
-565.3707,52.053314,-5.154864,22.365921,-1.8899221,-3.9031231,-0.9262919,-10.894003,1.0779974,2.7270048,-5.6289835,1.0620905,-0.59097904,-0.01269422,-4.9293327,-2.9609058,-1.5705913,-3.3784018,-3.1880538,-0.41548094,-5.846128,-2.4976509,-2.839874,-2.7260091,-1.1151581,-0.67252564,-0.95711476,-1.645478,-1.5928026,-1.943302,-2.1497371,-1.0609733,-1.0683167,-2.3479638,-2.266226,-2.327654,-1.1864014,-1.5418772,-3.5128474,-3.369168,disgust,03-01-07-02-02-01-21.wav
-568.4727,64.05269,-0.061081313,25.567795,4.320884,-0.6854861,0.5419761,-10.335107,2.0719755,7.108764,-2.0327535,3.5789921,4.062056,1.1360836,-2.8063931,-0.4652432,-0.5171823,-0.9536971,-2.1673865,-0.070949055,-4.591867,-2.2758095,-1.4500287,-1.902279,0.003175724,0.76068103,0.2543202,-0.862594,-0.19854572,-1.3953685,-1.5180863,-0.6605991,0.31448027,-1.5259198,-2.2474372,-2.3038957,-1.445729,-0.21059522,-1.6395841,-3.694096,disgust,03-01-07-02-02-02-21.wav
-533.5227,55.61729,-6.552874,12.57532,-4.244787,-8.781293,-5.929595,-15.788449,-4.2036595,-4.9545255,-10.877165,-1.3416008,-5.17694,-1.9116322,-5.1424766,-4.581413,-0.9678286,-2.028356,-4.1994653,-2.864445,-5.087279,-3.620121,-1.5641125,-4.9538894,-1.2548133,-2.0241947,-0.41737318,-2.0116065,-2.190067,-1.6749167,-0.8840208,0.29159263,1.5830072,-0.5554555,-2.2126615,-0.6570499,0.74208194,0.5193864,-1.214975,-1.2574663,surprised,03-01-08-01-01-01-21.wav
-556.3414,52.27885,-4.0346465,12.834451,-3.1096718,-5.2329907,-3.1104467,-14.002807,-4.999826,-4.0460563,-9.791618,-1.8668863,-5.340354,-1.9746248,-4.937064,-3.9114523,-2.2715516,-4.070399,-5.335564,-3.4805093,-4.34872,-3.5554214,-2.0734088,-3.2377129,-0.32094374,-0.4471712,0.8655954,-0.42460176,-0.6421435,0.6619877,-0.16912112,0.14804466,1.2431622,-0.7998572,-2.225369,-0.68219006,0.31355008,0.7566108,-1.0785987,-1.6232038,surprised,03-01-08-01-01-02-21.wav
-539.7083,47.044647,-8.947125,11.820377,-4.3662963,-5.519506,-6.8794417,-14.306113,-4.276255,-6.3397756,-12.488642,-2.3296347,-3.5753722,-1.0381881,-5.5476456,-4.8276434,-2.2623477,-3.4383686,-4.5073843,-0.8417142,-1.8454366,-4.413707,-0.9459285,-3.9762492,-0.047168385,-2.376502,0.8146195,0.7267694,-1.0541726,-1.1860005,0.07122846,0.104564905,1.6339141,-0.57297087,-1.1219717,-0.30721718,1.3652399,0.93967974,-1.177979,-0.98974514,surprised,03-01-08-01-02-01-21.wav
-497.55347,49.50524,-2.876761,9.441701,-4.5133567,-6.8210897,-5.1716437,-13.589572,-4.16414,-6.7356086,-10.931051,-5.0833054,-5.6616755,-3.4969585,-4.3796606,-3.5220277,-2.7671475,-5.5598025,-4.981102,-1.3999285,-3.906404,-6.1527715,-2.2846134,-3.9205775,-1.7881438,-1.73205,-0.8391058,-3.3802774,-3.1724794,-1.8540566,-0.7231788,1.0710005,0.39506313,-0.6902953,-0.41738755,-0.11770647,0.37792656,-0.06432976,-1.4747077,-1.2202663,surprised,03-01-08-01-02-02-21.wav
-488.8151,40.199986,-6.206996,11.799762,-4.265605,-9.376458,-4.9648876,-16.46781,-5.5866194,-4.726373,-12.857825,0.03873419,-5.1989546,-2.1166148,-5.878692,-5.3068447,-0.86049914,-3.4942946,-3.130715,-2.2730296,-4.339377,-3.0255766,-1.3810205,-2.6580052,1.3833755,0.8282602,3.638696,2.1876197,1.974168,0.31128955,-1.7321662,0.06513371,0.09022363,-0.45615444,-0.8592834,-0.26432794,0.10113076,0.12653111,-0.3902264,-0.70227367,surprised,03-01-08-02-01-01-21.wav
-498.09204,46.37022,-10.295613,12.846363,-7.754594,-11.896409,-5.5162234,-16.393639,-7.817566,-4.957157,-12.56995,-0.5175044,-5.897453,-1.4116439,-7.8974514,-6.3540864,-3.2961955,-4.569337,-3.2369027,-2.6817145,-3.3212066,-2.4024029,1.0150591,-1.1613556,1.7926929,0.025257446,0.65588653,0.15487845,-1.1308125,1.3202534,-2.07916,-0.49599692,0.043594494,0.053969424,-2.013381,-1.9896636,-0.60415334,0.4197492,-1.4163381,-2.1630912,surprised,03-01-08-02-01-02-21.wav
-523.28467,43.182922,-7.6693087,11.98782,-2.3375425,-7.645477,-7.154933,-18.535988,-1.5842534,-2.6672149,-12.541099,-0.75646186,-3.8239083,-2.2540274,-5.1101136,-6.036064,-0.54043573,-1.4016136,-4.9786706,-1.195006,-2.0825906,-2.9718223,-2.026709,-4.4116454,0.51251775,0.1571172,2.3639216,1.2672154,0.66567147,-0.11841875,-0.44373223,-0.3231242,1.2581824,-1.6375691,-2.5926905,-1.4406811,1.0512654,1.5718566,-0.7821809,-1.0543095,surprised,03-01-08-02-02-01-21.wav
-505.07062,40.188946,-3.3022764,11.617322,-3.4528716,-8.378861,-7.5098515,-17.202137,-3.6384993,-5.307367,-11.751465,-1.8688818,-5.9651303,-0.2502199,-5.5606847,-6.1182647,-1.1829014,-4.1225486,-4.096043,-1.7932181,-4.05354,-2.86279,-1.2961626,-1.4000612,2.4891908,0.75017095,2.6280322,-0.46683532,-1.2093247,0.1899415,-0.19003102,0.6282691,-0.7170149,-1.6571093,-2.1205442,0.57479125,1.5256797,-0.5857291,-1.6121051,-0.45736003,surprised,03-01-08-02-02-02-21.wav
